post_id,baseline_category,baseline_confidence,refined_category,refined_confidence,change_type,confidence_delta,baseline_entities,refined_entities
3730145498826359503,dinner,0.65,activity,0.552,CHANGED,-0.098,"{""meal_type"": ""dinner"", ""cuisines"": [""american"", ""chinese"", ""seafood""], ""content_type"": ""activity"", ""location"": {""name"": null, ""slug"": null}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner""]}, ""cuisine_evidence"": {""american"": [""american""], ""chinese"": [""chinese"", ""dim sum"", ""dumpling"", ""szechuan""], ""seafood"": [""shrimp""]}, ""content_evidence"": {""activity"": [""walk""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""marietta""], ""mentions"": [""atllovesmo"", ""hongkongstarga""], ""likes"": 543, ""comments"": 80, ""video_views"": 7378}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.317, ""baseline_label"": ""dinner"", ""baseline_confidence"": 0.65, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american"", ""chinese""], ""embedding_similarities"": {""american"": 0.416, ""chinese"": 0.514}, ""baseline_cuisines"": [""american"", ""chinese"", ""seafood""], ""newly_detected"": [], ""removed"": [""seafood""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.353, ""baseline_label"": ""activity"", ""baseline_confidence"": 0.65, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3177855629943332445,breakfast,0.7,activity,0.595,CHANGED,-0.105,"{""meal_type"": ""breakfast"", ""cuisines"": [""mexican"", ""coffee_cafe""], ""content_type"": ""activity"", ""location"": {""name"": null, ""slug"": null}, ""signals"": {""meal_evidence"": {""breakfast"": [""breakfast""], ""brunch"": [""brunch""]}, ""cuisine_evidence"": {""mexican"": [""taco""], ""coffee_cafe"": [""coffee"", ""latte""]}, ""content_evidence"": {""activity"": [""walk"", ""park""]}}, ""metadata"": {""hashtags"": [""atlantacoffee"", ""atlantaeats"", ""atlbrunch"", ""atlcoffee"", ""atlcoffeeshops""], ""mentions"": [""atllovesmo"", ""brashcoffee"", ""thechastainatl""], ""likes"": 1682, ""comments"": 63, ""video_views"": 16696}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.321, ""baseline_label"": ""breakfast"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""coffee_cafe""], ""embedding_similarities"": {""coffee_cafe"": 0.409}, ""baseline_cuisines"": [""mexican"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""mexican""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.409, ""baseline_label"": ""activity"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3738434550960871123,drinks,0.85,activity,0.744,CHANGED,-0.106,"{""meal_type"": ""drinks"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""activity"", ""location"": {""name"": null, ""slug"": null}, ""signals"": {""meal_evidence"": {""drinks"": [""beer"", ""drink"", ""drinks""]}, ""cuisine_evidence"": {""coffee_cafe"": [""coffee""]}, ""content_evidence"": {""activity"": [""park""]}}, ""metadata"": {""hashtags"": [], ""mentions"": [""beerwildheaven"", ""chromeyellowatl"", ""decaturpackagestore"", ""radioroasterscoffee"", ""switchyards""], ""likes"": 1050, ""comments"": 55, ""video_views"": 8601}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.179, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""activity"", ""embedding_similarity"": 0.312, ""baseline_label"": ""activity"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3264203916932816963,drinks,0.85,dinner,0.735,CHANGED,-0.115,"{""meal_type"": ""drinks"", ""cuisines"": [""bakery""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner"", ""date night""], ""dessert"": [""dessert""], ""drinks"": [""cocktail"", ""cocktails"", ""bar""]}, ""cuisine_evidence"": {""bakery"": [""bread""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantafood"", ""atldatenight"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""barblancatlanta"", ""littlesparrowatlanta.""], ""likes"": 23741, ""comments"": 178, ""video_views"": 260461}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.413, ""baseline_label"": ""dinner"", ""baseline_confidence"": 0.75, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american"", ""mexican""], ""embedding_similarities"": {""american"": 0.469, ""mexican"": 0.4}, ""baseline_cuisines"": [""bakery""], ""newly_detected"": [""mexican"", ""american""], ""removed"": [""bakery""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.471, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.75, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3340252016733353523,drinks,0.85,activity,0.722,CHANGED,-0.128,"{""meal_type"": ""drinks"", ""cuisines"": [""italian"", ""seafood""], ""content_type"": ""activity"", ""location"": {""name"": null, ""slug"": null}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner"", ""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""gin""]}, ""cuisine_evidence"": {""italian"": [""pasta""], ""seafood"": [""lobster""]}, ""content_evidence"": {""activity"": [""show"", ""park""]}}, ""metadata"": {""hashtags"": [""atlantafoodie"", ""atldatenight"", ""atleats"", ""atlfoodie""], ""mentions"": [""flashsquaddancers."", ""tulumatl""], ""likes"": 21819, ""comments"": 174, ""video_views"": 160220}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.421, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american""], ""embedding_similarities"": {""american"": 0.408}, ""baseline_cuisines"": [""italian"", ""seafood""], ""newly_detected"": [""american""], ""removed"": [""italian"", ""seafood""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.374, ""baseline_label"": ""activity"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3435895736741848248,drinks,0.75,dinner,0.613,CHANGED,-0.137,"{""meal_type"": ""drinks"", ""cuisines"": [""american""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""bar"", ""margarita""]}, ""cuisine_evidence"": {""american"": [""southern""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantahotels"", ""atlblog"", ""atlfood"", ""thingstodoinatlanta""], ""mentions"": [""aparium"", ""atllovesmo"", ""hotelgranada_atlanta"", ""opentable""], ""likes"": 24054, ""comments"": 214, ""video_views"": 212705}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.293, ""baseline_label"": ""dinner"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""american""], ""newly_detected"": [], ""removed"": [""american""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.343, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3343842742209768838,drinks,0.95,activity,0.807,CHANGED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""thai"", ""indian"", ""seafood""], ""content_type"": ""activity"", ""location"": {""name"": null, ""slug"": null}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner""], ""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""drink"", ""drinks"", ""gin""]}, ""cuisine_evidence"": {""thai"": [""green curry""], ""indian"": [""curry""], ""seafood"": [""seafood""]}, ""content_evidence"": {""activity"": [""walk"", ""park""]}}, ""metadata"": {""hashtags"": [""atlantaspeakeasy"", ""atlblog"", ""atldatenight"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""girldiveratl""], ""likes"": 5888, ""comments"": 96, ""video_views"": 58713}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.488, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""thai"", ""indian"", ""seafood""], ""newly_detected"": [], ""removed"": [""thai"", ""seafood"", ""indian""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.5, ""baseline_label"": ""activity"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3513534477874010103,drinks,0.95,activity,0.807,CHANGED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""american"", ""italian"", ""mediterranean"", ""seafood"", ""bakery"", ""coffee_cafe""], ""content_type"": ""activity"", ""location"": {""name"": null, ""slug"": null}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner"", ""date night""], ""dessert"": [""dessert"", ""cookie""], ""drinks"": [""cocktail"", ""cocktails"", ""wine"", ""bar"", ""drink"", ""drinks"", ""martini"", ""rum""]}, ""cuisine_evidence"": {""american"": [""american""], ""italian"": [""pasta""], ""mediterranean"": [""hummus""], ""seafood"": [""oyster""], ""bakery"": [""bread""], ""coffee_cafe"": [""cafe""]}, ""content_evidence"": {""activity"": [""walk"", ""park""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""thingstodoinatlanta""], ""mentions"": [""colonysquareatl"", ""colonysquareatl."", ""politanrow.colonysquare."", ""rumiskitchenofficial."", ""saintscouncil."", ""serenapastificio.""], ""likes"": 2728, ""comments"": 79, ""video_views"": 22425}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.62, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""italian""], ""embedding_similarities"": {""italian"": 0.433}, ""baseline_cuisines"": [""american"", ""italian"", ""mediterranean"", ""seafood"", ""bakery"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe"", ""mediterranean"", ""seafood"", ""american"", ""bakery""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.426, ""baseline_label"": ""activity"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3227185721718160523,drinks,0.95,activity,0.807,CHANGED,-0.143,"{""meal_type"": ""drinks"", ""cuisines"": [""thai"", ""seafood""], ""content_type"": ""activity"", ""location"": {""name"": null, ""slug"": null}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner"", ""date night""], ""drinks"": [""bar"", ""drink"", ""drinks"", ""margarita""]}, ""cuisine_evidence"": {""thai"": [""thai""], ""seafood"": [""oyster"", ""lobster"", ""shrimp"", ""fish""]}, ""content_evidence"": {""activity"": [""experience""]}}, ""metadata"": {""hashtags"": [""atleats"", ""atlfood"", ""atlfoodie"", ""atlthaifood"", ""hosted""], ""mentions"": [""atllovesmo"", ""snapthai""], ""likes"": 741, ""comments"": 88, ""video_views"": 9600}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.411, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american"", ""thai"", ""seafood""], ""embedding_similarities"": {""american"": 0.502, ""thai"": 0.434, ""seafood"": 0.469}, ""baseline_cuisines"": [""thai"", ""seafood""], ""newly_detected"": [""american""], ""removed"": [], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.446, ""baseline_label"": ""activity"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3317051010474361880,drinks,0.85,dessert,0.595,CHANGED,-0.255,"{""meal_type"": ""drinks"", ""cuisines"": [""chinese"", ""indian"", ""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Nathu’s Sweets Decatur"", ""slug"": ""nathus-sweets-decatur""}, ""signals"": {""meal_evidence"": {""dessert"": [""dessert""], ""drinks"": [""drink"", ""drinks"", ""gin""], ""snack"": [""street food""]}, ""cuisine_evidence"": {""chinese"": [""chinese""], ""indian"": [""indian"", ""naan""], ""coffee_cafe"": [""latte""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantaeats"", ""atlantaindianrestaurants"", ""atlblog"", ""atlfoodie"", ""atlvegeterianrestaurants"", ""nathusweets""], ""mentions"": [""atllovesmo"", ""nathusweetsdecatur"", ""wearezenshi""], ""likes"": 32002, ""comments"": 260, ""video_views"": 315053}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.361, ""baseline_label"": ""dessert"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american""], ""embedding_similarities"": {""american"": 0.433}, ""baseline_cuisines"": [""chinese"", ""indian"", ""coffee_cafe""], ""newly_detected"": [""american""], ""removed"": [""chinese"", ""coffee_cafe"", ""indian""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.317, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3336206765128672698,drinks,0.95,brunch,0.64,CHANGED,-0.31,"{""meal_type"": ""drinks"", ""cuisines"": [""american"", ""mexican"", ""seafood"", ""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""brunch"": [""brunch""], ""dinner"": [""dinner""], ""dessert"": [""dessert""], ""drinks"": [""cocktail"", ""cocktails"", ""margarita"", ""martini""]}, ""cuisine_evidence"": {""american"": [""southern""], ""mexican"": [""mexican"", ""taco"", ""quesadilla"", ""birria""], ""seafood"": [""fish""], ""coffee_cafe"": [""coffee"", ""espresso"", ""latte""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantacoffee"", ""atlcoffeeshop"", ""atleats"", ""atlfoodie"", ""decaturfood""], ""mentions"": [""atlantacoffeeshops"", ""atllovesmo"", ""katherine_boggs"", ""lachiquiada_decatur""], ""likes"": 31594, ""comments"": 164, ""video_views"": 205268}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.362, ""baseline_label"": ""brunch"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""mexican""], ""embedding_similarities"": {""mexican"": 0.521}, ""baseline_cuisines"": [""american"", ""mexican"", ""seafood"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe"", ""seafood"", ""american""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.415, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3211206218928079309,dinner,0.7,dinner,0.69,CONFIDENCE_UPDATED,-0.01,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner""], ""drinks"": [""wine""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atldinnerclub"", ""atleats"", ""atlfoodie"", ""secretatlanta"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""cheftrevorshankman""], ""likes"": 2212, ""comments"": 111, ""video_views"": 23551}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.5, ""baseline_label"": ""dinner"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.5, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3309834709075130582,dinner,0.7,dinner,0.69,CONFIDENCE_UPDATED,-0.01,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner""], ""dessert"": [""cookie""], ""drinks"": [""wine""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atldatenight"", ""atldinnerclub"", ""atleats"", ""atlfoodie"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""cheftrevorshankman"", ""pickyourleisure""], ""likes"": 753, ""comments"": 114, ""video_views"": 11225}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.508, ""baseline_label"": ""dinner"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [""mexican""], ""embedding_similarities"": {""mexican"": 0.403}, ""baseline_cuisines"": [], ""newly_detected"": [""mexican""], ""removed"": [], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.494, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3169878759796895535,dinner,0.7,dinner,0.689,CONFIDENCE_UPDATED,-0.011,"{""meal_type"": ""dinner"", ""cuisines"": [""american"", ""italian""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Mission + Market"", ""slug"": ""mission-market""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""whiskey""]}, ""cuisine_evidence"": {""american"": [""american""], ""italian"": [""gnocchi""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantafoodie"", ""atldatenight"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""ianwinslade"", ""jenisicecreams"", ""missionandmkt""], ""likes"": 1119, ""comments"": 56, ""video_views"": 20036}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.521, ""baseline_label"": ""dinner"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american""], ""embedding_similarities"": {""american"": 0.402}, ""baseline_cuisines"": [""american"", ""italian""], ""newly_detected"": [], ""removed"": [""italian""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.456, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3079498342934256413,drinks,0.7,drinks,0.689,CONFIDENCE_UPDATED,-0.011,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""drinks"": [""cocktail""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [], ""mentions"": [""leandrafthouse""], ""likes"": 129, ""comments"": 16, ""video_views"": 962}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.524, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.418, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3429360995980779390,dinner,0.75,dinner,0.738,CONFIDENCE_UPDATED,-0.012,"{""meal_type"": ""dinner"", ""cuisines"": [""mediterranean"", ""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner"", ""date night""], ""drinks"": [""bar"", ""drink""]}, ""cuisine_evidence"": {""mediterranean"": [""mediterranean"", ""falafel"", ""hummus""], ""coffee_cafe"": [""cafe""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [], ""mentions"": [""atlantabeltline"", ""barpremioatlanta"", ""elektraatl"", ""forthatlanta""], ""likes"": 13493, ""comments"": 114, ""video_views"": 105083}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.51, ""baseline_label"": ""dinner"", ""baseline_confidence"": 0.75, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""mediterranean"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe"", ""mediterranean""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.495, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.75, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3203983633353870711,snack,0.7,snack,0.688,CONFIDENCE_UPDATED,-0.012,"{""meal_type"": ""snack"", ""cuisines"": [""thai"", ""bakery"", ""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""snack"": [""street food""]}, ""cuisine_evidence"": {""thai"": [""thai""], ""bakery"": [""bakery""], ""coffee_cafe"": [""cafe""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""ad"", ""atlasianeats"", ""atleats"", ""atlfoodie""], ""mentions"": [""foodterminalofficial"", ""sweethutbakerycafe.""], ""likes"": 4882, ""comments"": 69, ""video_views"": 36640}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.488, ""baseline_label"": ""snack"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american"", ""thai""], ""embedding_similarities"": {""american"": 0.465, ""thai"": 0.406}, ""baseline_cuisines"": [""thai"", ""bakery"", ""coffee_cafe""], ""newly_detected"": [""american""], ""removed"": [""coffee_cafe"", ""bakery""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.445, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3288100268531375885,dinner,0.75,dinner,0.738,CONFIDENCE_UPDATED,-0.012,"{""meal_type"": ""dinner"", ""cuisines"": [""mediterranean"", ""seafood""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""brunch"": [""brunch""], ""dinner"": [""dinner"", ""date night""], ""drinks"": [""cocktail"", ""bar""]}, ""cuisine_evidence"": {""mediterranean"": [""mediterranean""], ""seafood"": [""seafood""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantafood"", ""atlblog"", ""atleats"", ""atlfoodie"", ""hosted""], ""mentions"": [""atllovesmo"", ""buckheadvillagedistrict"", ""carmelatl""], ""likes"": 1898, ""comments"": 109, ""video_views"": 19503}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.538, ""baseline_label"": ""dinner"", ""baseline_confidence"": 0.75, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american""], ""embedding_similarities"": {""american"": 0.408}, ""baseline_cuisines"": [""mediterranean"", ""seafood""], ""newly_detected"": [""american""], ""removed"": [""mediterranean"", ""seafood""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.48, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.75, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
